Ore Name,ItemStack,Item ID,Display Name,Wildcard
ringMAR-Ce-M200Steel,1xgt.bwMetaGeneratedring@10097,bartworks:gt.bwMetaGeneratedring,MAR-Ce-M200 Steel Ring,false
ringMAR-M200Steel,1xgt.bwMetaGeneratedring@10096,bartworks:gt.bwMetaGeneratedring,MAR-M200 Steel Ring,false
ringMagmatter,1xgt.metaitem.01@28143,gregtech:gt.metaitem.01,Magmatter Ring,false
ringMagnalium,1xgt.metaitem.01@28313,gregtech:gt.metaitem.01,Magnalium Ring,false
ringMagnesium,1xgt.metaitem.01@28018,gregtech:gt.metaitem.01,Magnesium Ring,false
ringMagnetohydrodynamicallyConstrainedStarMatter,1xgt.metaitem.01@28583,gregtech:gt.metaitem.01,Magnetohydrodynamically Constrained Star Matter Ring,false
ringManasteel,1xgt.metaitem.01@28201,gregtech:gt.metaitem.01,Manasteel Ring,false
ringManganese,1xgt.metaitem.01@28031,gregtech:gt.metaitem.01,Manganese Ring,false
ringManyullyn,1xgt.metaitem.01@28386,gregtech:gt.metaitem.01,Manyullyn Ring,false
ringMaragingSteel250,1xitem.itemRingMaragingSteel250@0,miscutils:itemRingMaragingSteel250,Maraging Steel 250 Ring,false
ringMaragingSteel300,1xitem.itemRingMaragingSteel300@0,miscutils:itemRingMaragingSteel300,Maraging Steel 300 Ring,false
ringMaragingSteel350,1xitem.itemRingMaragingSteel350@0,miscutils:itemRingMaragingSteel350,Maraging Steel 350 Ring,false
ringMeitnerium,1xgt.bwMetaGeneratedring@25080,bartworks:gt.bwMetaGeneratedring,Meitnerium Ring,false
ringMellion,1xgt.metaitem.01@28148,gregtech:gt.metaitem.01,Mellion Ring,false
ringMelodicAlloy,1xgt.metaitem.01@28404,gregtech:gt.metaitem.01,Melodic Alloy Ring,false
ringMendelevium,1xgt.bwMetaGeneratedring@25091,bartworks:gt.bwMetaGeneratedring,Mendelevium Ring,false
ringMetastableOganesson,1xgt.bwMetaGeneratedring@10111,bartworks:gt.bwMetaGeneratedring,Metastable Oganesson Ring,false
ringMeteoricIron,1xgt.metaitem.01@28340,gregtech:gt.metaitem.01,Meteoric Iron Ring,false
ringMeteoricSteel,1xgt.metaitem.01@28341,gregtech:gt.metaitem.01,Meteoric Steel Ring,false
ringMithril,1xgt.metaitem.01@28331,gregtech:gt.metaitem.01,Mithril Ring,false
ringMolybdenum,1xgt.metaitem.01@28048,gregtech:gt.metaitem.01,Molybdenum Ring,false
ringMolybdenumDisilicide,1xgt.bwMetaGeneratedring@25071,bartworks:gt.bwMetaGeneratedring,Molybdenum Disilicide Ring,false
ringMoscovium,1xgt.bwMetaGeneratedring@25084,bartworks:gt.bwMetaGeneratedring,Moscovium Ring,false
ringMu-metal,1xgt.bwMetaGeneratedring@11351,bartworks:gt.bwMetaGeneratedring,Mu-metal Ring,false
ringMysteriousCrystal,1xgt.metaitem.01@28398,gregtech:gt.metaitem.01,Mysterious Crystal Ring,false
ringMytryl,1xgt.metaitem.01@28387,gregtech:gt.metaitem.01,Mytryl Ring,false
ringNaquadah,1xgt.metaitem.01@28324,gregtech:gt.metaitem.01,Naquadah Ring,false
ringNaquadahAlloy,1xgt.metaitem.01@28325,gregtech:gt.metaitem.01,Naquadah Alloy Ring,false
ringNaquadahEnriched,1xgt.metaitem.01@28326,gregtech:gt.metaitem.01,Enriched Naquadah Ring,false
ringNaquadria,1xgt.metaitem.01@28327,gregtech:gt.metaitem.01,Naquadria Ring,false
ringNeodymium,1xgt.metaitem.01@28067,gregtech:gt.metaitem.01,Neodymium Ring,false
ringNeodymiumMagnetic,1xgt.metaitem.01@28356,gregtech:gt.metaitem.01,Magnetic Neodymium Ring,false
ringNetherite,1xgt.metaitem.01@28132,gregtech:gt.metaitem.01,Netherite Ring,false
ringNeutronium,1xgt.metaitem.01@28129,gregtech:gt.metaitem.01,Neutronium Ring,false
ringNeutroniumAlloy,1xgt.metaitem.01@28260,gregtech:gt.metaitem.01,Neutronium Alloy Ring,false
ringNichrome,1xgt.metaitem.01@28311,gregtech:gt.metaitem.01,Nichrome Ring,false
ringNickel,1xgt.metaitem.01@28034,gregtech:gt.metaitem.01,Nickel Ring,false
ringNickelAluminide,1xgt.metaitem.01@28772,gregtech:gt.metaitem.01,Nickel Aluminide Ring,false
ringNickelZincFerrite,1xgt.metaitem.01@28613,gregtech:gt.metaitem.01,Nickel-Zinc Ferrite Ring,false
ringNihonium,1xgt.bwMetaGeneratedring@25094,bartworks:gt.bwMetaGeneratedring,Nihonium Ring,false
ringNiobium,1xgt.metaitem.01@28047,gregtech:gt.metaitem.01,Niobium Ring,false
ringNiobiumCarbide,1xitem.itemRingNiobiumCarbide@0,miscutils:itemRingNiobiumCarbide,Niobium Carbide Ring,false
ringNiobiumNitride,1xgt.metaitem.01@28359,gregtech:gt.metaitem.01,Niobium Nitride Ring,false
ringNiobiumTitanium,1xgt.metaitem.01@28360,gregtech:gt.metaitem.01,Niobium-Titanium Ring,false
ringNitinol60,1xitem.itemRingNitinol60@0,miscutils:itemRingNitinol60,Nitinol 60 Ring,false
ringNobelium,1xgt.bwMetaGeneratedring@25092,bartworks:gt.bwMetaGeneratedring,Nobelium Ring,false
ringObsidian,1xgt.metaitem.01@28804,gregtech:gt.metaitem.01,Obsidian Ring,false
ringOctiron,1xitem.itemRingOctiron@0,miscutils:itemRingOctiron,Octiron Ring,false
ringOrichalcum,1xgt.metaitem.01@28966,gregtech:gt.metaitem.01,Orichalcum Ring,false
ringOriharukon,1xgt.metaitem.01@28393,gregtech:gt.metaitem.01,Oriharukon Ring,false
ringOsmiridium,1xgt.metaitem.01@28317,gregtech:gt.metaitem.01,Osmiridium Ring,false
ringOsmium,1xgt.metaitem.01@28083,gregtech:gt.metaitem.01,Osmium Ring,false
ringPalladium,1xgt.metaitem.01@28052,gregtech:gt.metaitem.01,Palladium Ring,false
ringPaper,1xgt.metaitem.01@28879,gregtech:gt.metaitem.01,Paper Ring,false
ringPentacadmiummagnesiumhexaoxid,1xgt.metaitem.01@28987,gregtech:gt.metaitem.01,Superconductor Base MV Ring,false
ringPeriodicium,1xgt.bwMetaGeneratedring@25200,bartworks:gt.bwMetaGeneratedring,Periodicium Ring,false
ringPigIron,1xgt.metaitem.01@28307,gregtech:gt.metaitem.01,Pig Iron Ring,false
ringPikyonium64B,1xitem.itemRingPikyonium64B@0,miscutils:itemRingPikyonium64B,Pikyonium 64B Ring,false
ringPlastic,1xgt.metaitem.01@28874,gregtech:gt.metaitem.01,Polyethylene Ring,false
ringPlatinum,1xgt.metaitem.01@28085,gregtech:gt.metaitem.01,Platinum Ring,false
ringPlutonium,1xgt.metaitem.01@28100,gregtech:gt.metaitem.01,Plutonium 239 Ring,false
ringPlutonium241,1xgt.metaitem.01@28101,gregtech:gt.metaitem.01,Plutonium 241 Ring,false
ringPolybenzimidazole,1xgt.metaitem.01@28599,gregtech:gt.metaitem.01,Polybenzimidazole Ring,false
ringPolycaprolactam,1xgt.metaitem.01@28472,gregtech:gt.metaitem.01,Polycaprolactam Ring,false
ringPolyetheretherketone,1xgt.bwMetaGeneratedring@25047,bartworks:gt.bwMetaGeneratedring,Polyetheretherketone Ring,false
ringPolyimide,1xgt.bwMetaGeneratedring@25041,bartworks:gt.bwMetaGeneratedring,Polyimide Ring,false
ringPolyphenyleneSulfide,1xgt.metaitem.01@28631,gregtech:gt.metaitem.01,Polyphenylene Sulfide Ring,false
ringPolystyrene,1xgt.metaitem.01@28636,gregtech:gt.metaitem.01,Polystyrene Ring,false
ringPolytetrafluoroethylene,1xgt.metaitem.01@28473,gregtech:gt.metaitem.01,Polytetrafluoroethylene Ring,false
ringPolyvinylChloride,1xgt.metaitem.01@28649,gregtech:gt.metaitem.01,Polyvinyl Chloride Ring,false
ringPotassium,1xgt.metaitem.01@28025,gregtech:gt.metaitem.01,Potassium Ring,false
ringPotin,1xitem.itemRingPotin@0,miscutils:itemRingPotin,Potin Ring,false
ringPraseodymium,1xgt.metaitem.01@28066,gregtech:gt.metaitem.01,Praseodymium Ring,false
ringPreciousMetalsAlloy,1xgt.bwMetaGeneratedring@10109,bartworks:gt.bwMetaGeneratedring,Precious Metals Alloy Ring,false
ringPromethium,1xgt.metaitem.01@28068,gregtech:gt.metaitem.01,Promethium Ring,false
ringPulsatingIron,1xgt.metaitem.01@28378,gregtech:gt.metaitem.01,Pulsating Iron Ring,false
ringQuantium,1xgt.metaitem.01@28391,gregtech:gt.metaitem.01,Quantium Ring,false
ringQuantum,1xitem.itemRingQuantum@0,miscutils:itemRingQuantum,Quantum Ring,false
ringRadoxPoly,1xgt.metaitem.01@28979,gregtech:gt.metaitem.01,Radox Polymer Ring,false
ringRealgar,1xgt.metaitem.01@28913,gregtech:gt.metaitem.01,Realgar Ring,false
ringRedAlloy,1xgt.metaitem.01@28308,gregtech:gt.metaitem.01,Red Alloy Ring,false
ringRedSteel,1xgt.metaitem.01@28348,gregtech:gt.metaitem.01,Red Steel Ring,false
ringRedstoneAlloy,1xgt.metaitem.01@28381,gregtech:gt.metaitem.01,Redstone Alloy Ring,false
ringReinforced,1xgt.metaitem.01@28383,gregtech:gt.metaitem.01,Reinforced Ring,false
ringRhenium,1xitem.itemRingRhenium@0,miscutils:itemRingRhenium,Rhenium Ring,false
ringRhodium,1xgt.bwMetaGeneratedring@78,bartworks:gt.bwMetaGeneratedring,Rhodium Ring,false
ringRhodium-PlatedPalladium,1xgt.bwMetaGeneratedring@88,bartworks:gt.bwMetaGeneratedring,Rhodium-Plated Palladium Ring,false
ringRoentgenium,1xgt.bwMetaGeneratedring@25082,bartworks:gt.bwMetaGeneratedring,Roentgenium Ring,false
ringRoseGold,1xgt.metaitem.01@28351,gregtech:gt.metaitem.01,Rose Gold Ring,false
ringRubber,1xgt.metaitem.01@28880,gregtech:gt.metaitem.01,Rubber Ring,false
ringRubidium,1xgt.metaitem.01@28043,gregtech:gt.metaitem.01,Rubidium Ring,false
ringRubracium,1xgt.metaitem.01@28488,gregtech:gt.metaitem.01,Rubracium Ring,false
ringRuridit,1xgt.bwMetaGeneratedring@90,bartworks:gt.bwMetaGeneratedring,Ruridit Ring,false
ringRuthenium,1xgt.bwMetaGeneratedring@64,bartworks:gt.bwMetaGeneratedring,Ruthenium Ring,false
ringRutherfordium,1xgt.bwMetaGeneratedring@25074,bartworks:gt.bwMetaGeneratedring,Rutherfordium Ring,false
ringSamarium,1xgt.metaitem.01@28069,gregtech:gt.metaitem.01,Samarium Ring,false
ringSamariumMagnetic,1xgt.metaitem.01@28399,gregtech:gt.metaitem.01,Magnetic Samarium Ring,false
ringScandium,1xgt.metaitem.01@28027,gregtech:gt.metaitem.01,Scandium Ring,false
ringSeaborgium,1xgt.bwMetaGeneratedring@25076,bartworks:gt.bwMetaGeneratedring,Seaborgium Ring,false
ringSelenium,1xitem.itemRingSelenium@0,miscutils:itemRingSelenium,Selenium Ring,false
ringShadow,1xgt.metaitem.01@28368,gregtech:gt.metaitem.01,Shadow Metal Ring,false
ringShadowIron,1xgt.metaitem.01@28336,gregtech:gt.metaitem.01,Shadow Iron Ring,false
ringShadowSteel,1xgt.metaitem.01@28337,gregtech:gt.metaitem.01,Shadow Steel Ring,false
ringShirabon,1xgt.bwMetaGeneratedring@10112,bartworks:gt.bwMetaGeneratedring,Shirabon Ring,false
ringSignalium,1xgt.bwMetaGeneratedring@10099,bartworks:gt.bwMetaGeneratedring,Signalium Ring,false
ringSilicon,1xgt.metaitem.01@28020,gregtech:gt.metaitem.01,Raw Silicon Ring,false
ringSiliconCarbide,1xitem.itemRingSiliconCarbide@0,miscutils:itemRingSiliconCarbide,Silicon Carbide Ring,false
ringSiliconSolarGrade,1xgt.metaitem.01@28856,gregtech:gt.metaitem.01,Silicon Solar Grade (Poly SI) Ring,false
ringSilicone,1xgt.metaitem.01@28471,gregtech:gt.metaitem.01,Silicone Rubber Ring,false
ringSilver,1xgt.metaitem.01@28054,gregtech:gt.metaitem.01,Silver Ring,false
ringSixPhasedCopper,1xgt.metaitem.01@28147,gregtech:gt.metaitem.01,Six-Phased Copper Ring,false
ringSolderingAlloy,1xgt.metaitem.01@28314,gregtech:gt.metaitem.01,Soldering Alloy Ring,false
ringSoularium,1xgt.metaitem.01@28379,gregtech:gt.metaitem.01,Soularium Ring,false
ringSpaceTime,1xgt.metaitem.01@28588,gregtech:gt.metaitem.01,SpaceTime Ring,false
ringStaballoy,1xitem.itemRingStaballoy@0,miscutils:itemRingStaballoy,Staballoy Ring,false
ringStainlessSteel,1xgt.metaitem.01@28306,gregtech:gt.metaitem.01,Stainless Steel Ring,false
ringStargate,1xgt.bwMetaGeneratedring@25201,bartworks:gt.bwMetaGeneratedring,Stargate Ring,false
ringSteel,1xgt.metaitem.01@28305,gregtech:gt.metaitem.01,Steel Ring,false
ringSteelMagnetic,1xgt.metaitem.01@28355,gregtech:gt.metaitem.01,Magnetic Steel Ring,false
ringSteeleaf,1xgt.metaitem.01@28339,gregtech:gt.metaitem.01,Steeleaf Ring,false
ringStellarAlloy,1xgt.metaitem.01@28405,gregtech:gt.metaitem.01,Stellar Alloy Ring,false
ringStellite,1xitem.itemRingStellite@0,miscutils:itemRingStellite,Stellite Ring,false
ringSterlingSilver,1xgt.metaitem.01@28350,gregtech:gt.metaitem.01,Sterling Silver Ring,false
ringStrontium,1xgt.metaitem.01@28044,gregtech:gt.metaitem.01,Strontium Ring,false
ringStronze,1xgt.bwMetaGeneratedring@25110,bartworks:gt.bwMetaGeneratedring,Stronze Ring,false
ringStyreneButadieneRubber,1xgt.metaitem.01@28635,gregtech:gt.metaitem.01,Styrene-Butadiene Rubber Ring,false
ringSunnarium,1xgt.metaitem.01@28318,gregtech:gt.metaitem.01,Sunnarium Ring,false
ringSuperconductorUEVBase,1xgt.metaitem.01@28974,gregtech:gt.metaitem.01,Superconductor Base UEV Ring,false
ringSuperconductorUIVBase,1xgt.metaitem.01@28131,gregtech:gt.metaitem.01,Superconductor Base UIV Ring,false
ringSuperconductorUMVBase,1xgt.metaitem.01@28134,gregtech:gt.metaitem.01,Superconductor Base UMV Ring,false
ringTPVAlloy,1xgt.metaitem.01@28576,gregtech:gt.metaitem.01,TPV-Alloy Ring,false
ringTairitsu,1xgt.bwMetaGeneratedring@10106,bartworks:gt.bwMetaGeneratedring,Tairitsu Ring,false
ringTalonite,1xitem.itemRingTalonite@0,miscutils:itemRingTalonite,Talonite Ring,false
ringTanmolyiumBeta-C,1xgt.bwMetaGeneratedring@10103,bartworks:gt.bwMetaGeneratedring,Tanmolyium Beta-C Ring,false
ringTantalloy60,1xitem.itemRingTantalloy60@0,miscutils:itemRingTantalloy60,Tantalloy-60 Ring,false
ringTantalloy61,1xitem.itemRingTantalloy61@0,miscutils:itemRingTantalloy61,Tantalloy-61 Ring,false
ringTantalum,1xgt.metaitem.01@28080,gregtech:gt.metaitem.01,Tantalum Ring,false
ringTantalumCarbide,1xitem.itemRingTantalumCarbide@0,miscutils:itemRingTantalumCarbide,Tantalum Carbide Ring,false
ringTartarite,1xgt.metaitem.01@28956,gregtech:gt.metaitem.01,Tartarite Ring,false
ringTechnetium,1xgt.bwMetaGeneratedring@25077,bartworks:gt.bwMetaGeneratedring,Technetium Ring,false
ringTellurium,1xgt.metaitem.01@28059,gregtech:gt.metaitem.01,Tellurium Ring,false
ringTengamAttuned,1xgt.metaitem.01@28112,gregtech:gt.metaitem.01,Attuned Tengam Ring,false
ringTengamPurified,1xgt.metaitem.01@28111,gregtech:gt.metaitem.01,Purified Tengam Ring,false
ringTennessine,1xgt.bwMetaGeneratedring@25087,bartworks:gt.bwMetaGeneratedring,Tennessine Ring,false
ringTerbium,1xgt.metaitem.01@28072,gregtech:gt.metaitem.01,Terbium Ring,false
ringTerrasteel,1xgt.metaitem.01@28202,gregtech:gt.metaitem.01,Terrasteel Ring,false
ringTetraindiumditindibariumtitaniumheptacoppertetrakaidekaoxid,1xgt.metaitem.01@28991,gregtech:gt.metaitem.01,Superconductor Base LuV Ring,false
ringTetranaquadahdiindiumhexaplatiumosminid,1xgt.metaitem.01@28992,gregtech:gt.metaitem.01,Superconductor Base ZPM Ring,false
ringThallium,1xitem.itemRingThallium@0,miscutils:itemRingThallium,Thallium Ring,false
ringThaumium,1xgt.metaitem.01@28330,gregtech:gt.metaitem.01,Thaumium Ring,false
ringThorium,1xgt.metaitem.01@28096,gregtech:gt.metaitem.01,Thorium Ring,false
ringThulium,1xgt.metaitem.01@28076,gregtech:gt.metaitem.01,Thulium Ring,false
ringTiberium,1xgt.bwMetaGeneratedring@89,bartworks:gt.bwMetaGeneratedring,Tiberium Ring,false
ringTin,1xgt.metaitem.01@28057,gregtech:gt.metaitem.01,Tin Ring,false
ringTinAlloy,1xgt.metaitem.01@28363,gregtech:gt.metaitem.01,Tin Alloy Ring,false
ringTitanium,1xgt.metaitem.01@28028,gregtech:gt.metaitem.01,Titanium Ring,false
ringTitaniumonabariumdecacoppereikosaoxid,1xgt.metaitem.01@28988,gregtech:gt.metaitem.01,Superconductor Base HV Ring,false
ringTitansteel,1xitem.itemRingTitansteel@0,miscutils:itemRingTitansteel,Titansteel Ring,false
ringTranscendentMetal,1xgt.metaitem.01@28581,gregtech:gt.metaitem.01,Transcendent Metal Ring,false
ringTrinium,1xgt.metaitem.01@28868,gregtech:gt.metaitem.01,Trinium Ring,false
ringTriniumNaquadahCarbonite,1xitem.itemRingTriniumNaquadahCarbonite@0,miscutils:itemRingTriniumNaquadahCarbonite,Trinium Naquadah Carbonite Ring,false
ringTriniumTitaniumAlloy,1xitem.itemRingTriniumTitaniumAlloy@0,miscutils:itemRingTriniumTitaniumAlloy,Trinium Titanium Alloy Ring,false
ringTritanium,1xgt.metaitem.01@28329,gregtech:gt.metaitem.01,Tritanium Ring,false
ringTumbaga,1xitem.itemRingTumbaga@0,miscutils:itemRingTumbaga,Tumbaga Ring,false
ringTungsten,1xgt.metaitem.01@28081,gregtech:gt.metaitem.01,Tungsten Ring,false
ringTungstenCarbide,1xgt.metaitem.01@28370,gregtech:gt.metaitem.01,Tungstencarbide Ring,false
ringTungstenSteel,1xgt.metaitem.01@28316,gregtech:gt.metaitem.01,Tungstensteel Ring,false
ringTungstenTitaniumCarbide,1xitem.itemRingTungstenTitaniumCarbide@0,miscutils:itemRingTungstenTitaniumCarbide,Tungsten Titanium Carbide Ring,false
ringUltimet,1xgt.metaitem.01@28344,gregtech:gt.metaitem.01,Ultimet Ring,false
ringUniversium,1xgt.metaitem.01@28139,gregtech:gt.metaitem.01,Universium Ring,false
ringUranium,1xgt.metaitem.01@28098,gregtech:gt.metaitem.01,Uranium 238 Ring,false
ringUranium235,1xgt.metaitem.01@28097,gregtech:gt.metaitem.01,Uranium 235 Ring,false
ringUraniumtriplatinid,1xgt.metaitem.01@28989,gregtech:gt.metaitem.01,Superconductor Base EV Ring,false
ringVanadium,1xgt.metaitem.01@28029,gregtech:gt.metaitem.01,Vanadium Ring,false
ringVanadiumGallium,1xgt.metaitem.01@28357,gregtech:gt.metaitem.01,Vanadium-Gallium Ring,false
ringVanadiumSteel,1xgt.metaitem.01@28371,gregtech:gt.metaitem.01,Vanadiumsteel Ring,false
ringVanadiumtriindinid,1xgt.metaitem.01@28990,gregtech:gt.metaitem.01,Superconductor Base IV Ring,false
ringVibrantAlloy,1xgt.metaitem.01@28367,gregtech:gt.metaitem.01,Vibrant Alloy Ring,false
ringVinteum,1xgt.metaitem.01@28529,gregtech:gt.metaitem.01,Vinteum Ring,false
ringVividAlloy,1xgt.metaitem.01@28408,gregtech:gt.metaitem.01,Vivid Alloy Ring,false
ringVoid,1xgt.metaitem.01@28970,gregtech:gt.metaitem.01,Void Ring,false
ringVulcanite,1xgt.metaitem.01@28489,gregtech:gt.metaitem.01,Vulcanite Ring,false
ringVyroxeres,1xgt.metaitem.01@28951,gregtech:gt.metaitem.01,Vyroxeres Ring,false
ringWatertightSteel,1xitem.itemRingWatertightSteel@0,miscutils:itemRingWatertightSteel,Watertight Steel Ring,false
ringWhiteDwarfMatter,1xgt.metaitem.01@28585,gregtech:gt.metaitem.01,White Dwarf Matter Ring,false
ringWhiteMetal,1xitem.itemRingWhiteMetal@0,miscutils:itemRingWhiteMetal,White Metal Ring,false
ringWood,1xgt.metaitem.01@28809,gregtech:gt.metaitem.01,Wood Ring,false
ringWoodSealed,1xgt.metaitem.01@28889,gregtech:gt.metaitem.01,Sealed Wood Ring,false
ringWroughtIron,1xgt.metaitem.01@28304,gregtech:gt.metaitem.01,Wrought Iron Ring,false
ringYtterbium,1xgt.metaitem.01@28077,gregtech:gt.metaitem.01,Ytterbium Ring,false
ringYttrium,1xgt.metaitem.01@28045,gregtech:gt.metaitem.01,Yttrium Ring,false
ringYttriumBariumCuprate,1xgt.metaitem.01@28358,gregtech:gt.metaitem.01,Yttrium Barium Cuprate Ring,false
ringZeron100,1xitem.itemRingZeron100@0,miscutils:itemRingZeron100,Zeron-100 Ring,false
ringZinc,1xgt.metaitem.01@28036,gregtech:gt.metaitem.01,Zinc Ring,false
ringZircaloy-2,1xgt.bwMetaGeneratedring@10083,bartworks:gt.bwMetaGeneratedring,Zircaloy-2 Ring,false
ringZircaloy-4,1xgt.bwMetaGeneratedring@10082,bartworks:gt.bwMetaGeneratedring,Zircaloy-4 Ring,false
ringZirconiumCarbide,1xitem.itemRingZirconiumCarbide@0,miscutils:itemRingZirconiumCarbide,Zirconium Carbide Ring,false
ringexohalkonite,1xgt.metaitem.01@28157,gregtech:gt.metaitem.01,Exo-Halkonite Steel Ring,false
ringhotexohalkonite,1xgt.metaitem.01@28156,gregtech:gt.metaitem.01,Hot Exo-Halkonite Steel Ring,false
ringhotprotohalkonite,1xgt.metaitem.01@28153,gregtech:gt.metaitem.01,Hot Proto-Halkonite Steel Ring,false
ringprismaticnaquadah,1xgt.metaitem.01@28163,gregtech:gt.metaitem.01,Prismatic Naquadah Ring,false
ringprotohalkonite,1xgt.metaitem.01@28154,gregtech:gt.metaitem.01,Proto-Halkonite Steel Ring,false
rockAsteroids,1xtile.asteroidsBlock.0@0,GalacticraftMars:tile.asteroidsBlock,Asteroid Rock,false
rockAsteroids,1xtile.asteroidsBlock.0@1,GalacticraftMars:tile.asteroidsBlock,Asteroid Rock,false
rockAsteroids,1xtile.asteroidsBlock.0@2,GalacticraftMars:tile.asteroidsBlock,Asteroid Rock,false
rockBarnardaE,1xtile.BarnardaEGrunt@0,GalaxySpace:barnardaEgrunt,Barnarda E Surface Block,false
rockBarnardaE,1xtile.BarnardaESubGrunt@0,GalaxySpace:barnardaEsubgrunt,Barnarda E Subsurface Block,false
rockBarnardaF,1xtile.BarnardaFSubGrunt@0,GalaxySpace:barnardaFsubgrunt,Barnarda F Subsurface Block,false
rockBarnardaF,1xtile.BarnardaFGrunt@0,GalaxySpace:barnardaFgrunt,Barnarda F Surface Block,false
rockCallisto,1xtile.CallistoBlocks@0,GalaxySpace:callistoblocks,Callisto Surface Block,false
rockCallisto,1xtile.CallistoBlocks@1,GalaxySpace:callistoblocks,Callisto Subsurface Block,false
rockCentauriA,1xtile.ACentauriBbGrunt@0,GalaxySpace:acentauribbgrunt,α Centauri Bb Surface Block,false
rockCentauriA,1xtile.ACentauriBbSubGrunt@0,GalaxySpace:acentauribbsubgrunt,α Centauri Bb Subsurface Block,false
rockCeres,1xtile.CeresBlocks@0,GalaxySpace:ceresblocks,Ceres Surface Block,false
rockCeres,1xtile.CeresBlocks@1,GalaxySpace:ceresblocks,Ceres Subsurface Block,false
rockCeres,1xtile.CeresGlowStone@0,GalaxySpace:ceresglowstone,Ceres Glowstone,false
rockDeimos,1xtile.DeimosBlocks@0,GalaxySpace:deimosblocks,Deimos Surface Block,false
rockDeimos,1xtile.DeimosBlocks@1,GalaxySpace:deimosblocks,Deimos Subsurface Block,false
rockEnceladus,1xtile.EnceladusBlocks@0,GalaxySpace:enceladusblocks,Enceladus Snow,false
rockEnceladus,1xtile.EnceladusBlocks@1,GalaxySpace:enceladusblocks,Enceladus Subsurface Block,false
rockEnceladus,1xtile.EnceladusGlowStone@0,GalaxySpace:enceladusglowstone,Enceladus Glowstone,false
rockEnceladus,1xtile.EnceladusBlocks@3,GalaxySpace:enceladusblocks,Enceladus Ice,false
rockEuropa,1xtile.EuropaBlocks@0,GalaxySpace:europagrunt,Europa Surface Block,false
rockEuropa,1xtile.EuropaBlocks@1,GalaxySpace:europagrunt,Europa Ice,false
rockEuropa,1xtile.EuropaUnderwaterGeyser@0,GalaxySpace:europaunderwatergeyser,Underwater Europa Geyser,false
rockEuropa,1xtile.EuropaGeyzer@0,GalaxySpace:europageyser,Europa Geyser,false
rockGanymede,1xtile.GanymedeBlocks@0,GalaxySpace:ganymedeblocks,Ganymede Surface Block,false
rockGanymede,1xtile.GanymedeBlocks@1,GalaxySpace:ganymedeblocks,Ganymede Subsurface Block,false
rockHaumea,1xtile.HaumeaBlocks@0,GalaxySpace:haumeablocks,Haumea Surface Block,false
rockIo,1xtile.IOBlocks@0,GalaxySpace:ioblocks,Io Surface Block,false
rockIo,1xtile.IOBlocks@1,GalaxySpace:ioblocks,Io Ash,false
rockIo,1xtile.IOBlocks@2,GalaxySpace:ioblocks,Io Stone,false
rockIo,1xtile.IOGlowStone@0,GalaxySpace:ioglowstone,Io Glowstone,false
rockMakeMake,1xtile.MakemakeBlocks@0,GalaxySpace:makemakegrunt,Makemake Surface Block,false
rockMakeMake,1xtile.MakemakeBlocks@1,GalaxySpace:makemakegrunt,Makemake Subsurface Block,false
rockMars,1xtile.mars.0@4,GalacticraftMars:tile.mars,Mars Cobblestone,false
rockMars,1xtile.mars.0@5,GalacticraftMars:tile.mars,Mars Surface Rock,false
rockMars,1xtile.mars.0@6,GalacticraftMars:tile.mars,Mars Sub-Surface Rock,false
rockMars,1xtile.mars.0@9,GalacticraftMars:tile.mars,Mars Stone,false
rockMiranda,1xtile.MirandaBlocks@0,GalaxySpace:mirandablocks,Miranda Surface Block,false
rockMiranda,1xtile.MirandaBlocks@1,GalaxySpace:mirandablocks,Miranda Subsurface Block,false
rockMiranda,1xtile.MirandaBlocks@2,GalaxySpace:mirandablocks,Miranda Stone,false
rockMoon,1xtile.moonBlock.0@3,GalacticraftCore:tile.moonBlock,Moon Dirt,false
rockMoon,1xtile.moonBlock.0@4,GalacticraftCore:tile.moonBlock,Moon Rock,false
rockMoon,1xtile.moonBlock.0@5,GalacticraftCore:tile.moonBlock,Moon Turf,false
rockOberon,1xtile.OberonBlocks@0,GalaxySpace:oberonblocks,Oberon Surface Block,false
rockOberon,1xtile.OberonBlocks@1,GalaxySpace:oberonblocks,Oberon Subsurface Block,false
rockOberon,1xtile.OberonBlocks@2,GalaxySpace:oberonblocks,Oberon Stone,false
rockPhobos,1xtile.PhobosRock@0,GalaxySpace:phobosblocks,Phobos Surface Block,false
rockPhobos,1xtile.PhobosRock@1,GalaxySpace:phobosblocks,Phobos Subsurface Block,false
rockPhobos,1xtile.PhobosRock@2,GalaxySpace:phobosblocks,Phobos Stone,false
rockPlanetMercury,1xtile.MercuryBlocks@0,GalaxySpace:mercuryblocks,Mercury Surface Block,false
rockPlanetMercury,1xtile.MercuryBlocks@1,GalaxySpace:mercuryblocks,Mercury Subsurface Block,false
rockPlanetMercury,1xtile.MercuryBlocks@2,GalaxySpace:mercuryblocks,Mercury Core,false
rockPluto,1xtile.PlutoBlocks@0,GalaxySpace:plutoblocks,Pluto Surface Ice,false
rockPluto,1xtile.PlutoBlocks@3,GalaxySpace:plutoblocks,Pluto Surface Ice,false
rockPluto,1xtile.PlutoBlocks@1,GalaxySpace:plutoblocks,Pluto Surface Ice,false
rockPluto,1xtile.PlutoBlocks@4,GalaxySpace:plutoblocks,Pluto Subsurface Ice,false
